,id,data
215,IUHkhB366tE,"{1: 0.03551767107980507, 2: 0.005622217411907861, 0: 0.00044462905650891754, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.20575209589946736, 7: 0.7252016919305685, 8: 0.01824734246383025, 9: 0.006412019025443305}"
216,CWb2DGmyr74,"{9: 0.22717671908002823, 10: 0.6256747242431355, 11: 0.003050927012438337, 8: 0.0, 7: 0.0, 6: 0.0, 5: 0.0, 4: 0.0, 3: 0.0, 2: 0.0, 1: 0.0}"
217,J4cmDDvQMcw,"{0: 0.008020511471961088, 1: 0.000394451383866836, 2: 0.005653803168759492, 3: 0.004338965222536311, 4: 0.001972256919334738, 5: 0.1489711393070805, 6: 0.004141739530602928, 7: 0.8102688843600029}"
218,b2bE4zFTvnU,"{0: 0.010663112295901372, 1: 0.004998333888703686, 2: 0.00966344551816032, 3: 0.2221481728312786, 4: 0.7122070420970787, 5: 0.004442963456625426, 6: 0.0031100744196378427, 7: 0.004554037543041289}"
219,lYl4uFUBaRQ,"{0: 0.007700477960700996, 1: 0.0007302177376527189, 2: 0.0069702602230483504, 3: 0.005377057886351678, 4: 0.2539166224110462, 5: 0.0031200212426978347, 6: 0.705523101433882}"
220,kNqI-PWJsX4,"{0: 0.013331955353451854, 1: 0.0015502273666806628, 2: 0.006407606448945688, 3: 0.00640760644894591, 4: 0.32606448945845395, 5: 0.6083092186854073, 6: 0.007234394377842124, 7: 0.0060975609756098725}"
221,ZPPAOakITeQ,"{2: 0.04699790617395739, 3: 0.007618414351196874, 1: 0.0009620281817666956, 0: 0.0013793786429745006, 4: 0.0, 5: 7.073736630634764e-06, 6: 0.17705562786486345, 7: 4.244241978382246e-05, 8: 0.7642040631543203}"
222,GExZrVvT2fw,"{0: 0.020375676536135128, 1: 0.0023877745940782194, 2: 0.013849092645654261, 3: 0.008755173511620548, 4: 0.897803247373448, 5: 0.006367398917542122, 6: 0.004457179242279619}"
223,BkhIenG0wgk,"{0: 0.021735467565290652, 1: 0.003706823925863632, 2: 0.016680707666385852, 3: 0.005560235888795062, 4: 0.19241786015164256, 5: 0.6973883740522326, 6: 0.006739679865206405, 7: 0.0047177759056443724, 8: 0.006908171861836454}"
224,2A1FOi1plmQ,"{0: 0.022140221402214, 1: 0.007610701107011011, 2: 0.0018450184501845445, 3: 0.024907749077490625, 4: 0.18519372693726951, 5: 0.6745848708487086, 6: 0.008994464944649394, 7: 0.020525830258302458}"
225,3qMemn__kK8,"{3: 0.04826185187294716, 4: 5.6957338953125825e-05, 5: 0.009141652901976351, 2: 2.8478669476500462e-05, 1: 0.0023447437869035317, 0: 0.0007404454063908508, 6: 0.2130774050236375, 7: 0.7244214083651347}"
226,uTokXhkQ_b8,"{0: 0.006206507429001385, 1: 0.004701899567425293, 2: 0.0004701899567425491, 3: 0.00996802708294155, 4: 0.006488621403046952, 5: 0.0064886214030469526, 6: 0.003385367688546158, 7: 0.003291329697197496, 8: 0.3228324242994168, 9: 0.6125634756441605}"
227,SLpMIlR1WGw,"{0: 0.0021140294682895806, 1: 0.0016335682254963416, 2: 0.0029147982062781496, 3: 0.0022421524663676006, 4: 0.0018257527226136, 5: 0.0008648302370276792, 6: 0.002402306213965413, 7: 0.2214285714285713, 8: 0.7560217809096733}"
228,f2aOe-AATps,"{0: 0.0046175390787631075, 1: 0.0005298815336287183, 2: 0.003633473373453056, 3: 0.002043828772567214, 4: 0.0022709208584080326, 5: 0.001324703834071512, 6: 0.0032171378827447927, 7: 0.22436698081071907, 8: 0.7142424586503161, 9: 0.03406381287612126}"
229,Ad89JYS-uZM,"{1: 0.045038003766280796, 2: 0.005151097099753924, 0: 0.00036718614764013474, 3: 5.245516394858374e-06, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.2733648414018119, 8: 0.6729368072639919}"
230,0rd3TB_dIQo,"{0: 0.012734797835084365, 1: 0.0009551098376311667, 2: 0.01050620821394492, 3: 0.0031836994587708563, 4: 0.004775549188156607, 5: 0.0050939191340338115, 6: 0.7094343627294916, 7: 0.22211609890692993}"
231,SAf0e4LEFtY,"{0: 0.00885952398828747, 1: 0.0003003228470605983, 2: 0.004730084841204279, 3: 0.004054358435317916, 4: 0.002177340641189342, 5: 0.003979277723552818, 6: 0.757864704557399, 7: 0.004279600570613315, 8: 0.16705458367745346, 9: 0.028906074029581952}"
232,oFy2927b8jQ,"{0: 0.007476169709052323, 1: 0.0005607127281789634, 2: 0.006292442838452395, 3: 0.002803563640894552, 4: 0.0019313438415052356, 5: 0.0023674537411999307, 6: 0.690548875459473, 7: 0.2598591988038128, 8: 0.013207899819325995}"
233,5vH__7w346Q,"{0: 0.015271061338763058, 1: 0.013743955204886842, 2: 0.0038177653346908626, 3: 0.02087045049630959, 4: 0.011962331382031125, 5: 0.02112496818528887, 6: 0.554594044286078, 7: 0.008399083736319701, 8: 0.009417154492237123, 9: 0.15296513107660947, 10: 0.1303130567574445}"
234,Oh7ys3GIaTM,"{0: 0.04194809811589043, 1: 0.0017774617845717974, 2: 0.002488446498400264, 3: 0.03306078919303228, 4: 0.015997156061144546, 5: 0.025595449697831472, 6: 0.519729825808745, 7: 0.18769996445076442, 8: 0.08745111980092424}"
235,s0nw1Y88aw0,"{0: 0.012108980827446833, 1: 0.011099899091826477, 2: 0.0010090817356206202, 3: 0.0018163471241171361, 4: 0.01997981836528768, 5: 0.012916246215943502, 6: 0.012916246215943407, 7: 0.6014127144298689, 8: 0.2779011099899093, 9: 0.004843592330978863}"
236,pEBI0vF45ic,"{1: 0.04189624353112113, 2: 0.006380172592706651, 0: 0.0005155018778996295, 3: 6.694829582931661e-06, 4: 0.0, 5: 0.0, 6: 0.6672468852305368, 7: 0.28031251464493995}"
237,DUPZhVdRvQM,"{0: 0.025748239436619743, 1: 0.0033010563380282566, 2: 0.017825704225352252, 3: 0.014744718309859222, 4: 0.0066021126760563015, 5: 0.008582746478873256, 6: 0.20972711267605654, 7: 0.654929577464789}"
238,JB2-5Lzverk,"{0: 0.05055698371893746, 1: 0.0034275921165381334, 2: 0.025706940874035952, 3: 0.015424164524421587, 4: 0.013281919451585258, 5: 0.019280205655526947, 6: 0.020137103684661643, 7: 0.020565552699228815, 8: 0.012853470437017858, 9: 0.014995715509854325, 10: 0.6893744644387317}"
239,asAveTK0piw,"{0: 0.0064648839259477415, 1: 0.0052894504848662385, 2: 0.000685669507297538, 3: 0.005485356058379964, 4: 0.004016064257028163, 5: 0.003134489176217281, 6: 0.003428347536487409, 7: 0.004016064257028052, 8: 0.10451562346948773, 9: 0.08717798021353716, 10: 0.6967381722009992, 11: 0.00039181114702702136, 12: 0.0576941913997453}"
240,fI2QMqSapBM,"{0: 0.06293706293706298, 1: 0.008068854222700341, 2: 0.04410973641742865, 3: 0.01775147928994085, 4: 0.01613770844540075, 5: 0.016675632060247372, 6: 0.020979020979021087, 7: 0.49757934373319, 8: 0.025820333512641236, 9: 0.1463152232383003}"
241,w7gIClKZ85s,"{0: 0.00597191585516745, 1: 0.0006994135686230595, 2: 0.003550868886856619, 3: 0.003712272018077263, 4: 0.003712272018077041, 5: 0.002098240705869775, 6: 0.0024210469683110143, 7: 0.09910152256953814, 8: 0.12680906009576576, 9: 0.7347070533168346}"
242,9mL26U3GGcc,"{0: 0.003998164776823667, 1: 0.00340827161303014, 2: 0.000655436848659621, 3: 0.004456970570885571, 4: 0.0034738152978961486, 5: 0.003211640558432119, 6: 0.004194795831421541, 7: 0.14111555351641852, 8: 0.6551746739201678, 9: 0.16484236743789749}"
243,F-H2yg5PT04,"{0: 0.009000297530496847, 1: 0.00037191312109494633, 2: 0.007735792918774041, 3: 0.006024992561737639, 4: 0.0035703659625112233, 5: 0.8529455519190716, 6: 0.0999702469503125}"
244,mzcGvaZyyKs,"{0: 0.03431635388739943, 1: 0.0034852546916890777, 2: 0.025737265415549684, 3: 0.008579088471849936, 4: 0.01260053619302963, 5: 0.010991957104557786, 6: 0.8101876675603219, 7: 0.00750670241286866, 8: 0.015817694369973267, 9: 0.00750670241286866}"
245,orx9KG-GcaA,"{0: 0.0199148936170212, 1: 0.002723404255319129, 2: 0.01753191489361678, 3: 0.007829787234042516, 4: 0.01259574468085122, 5: 0.703659574468085, 6: 0.01361702127659592, 7: 0.10093617021276588, 8: 0.0830638297872339}"
246,pRorAkMc-q4,"{0: 0.00553403431101265, 1: 0.00041505257332592705, 2: 0.004657812211768891, 3: 0.001521859435528526, 4: 0.0012451577199777456, 5: 0.0026286662977310815, 6: 0.7479247371333703, 7: 0.0751706327245897, 8: 0.1477125991514478}"
247,bCtOFZoCvBE,"{0: 0.006825746037118588, 1: 0.00028205562136845606, 2: 0.003102611835053748, 3: 0.0031026118350537483, 4: 0.002482089468043147, 5: 0.0036667230777911635, 6: 0.0025385005923167165, 7: 0.24228577875557014, 8: 0.26642973994471664, 9: 0.4489197269701587}"
248,JNNfeqt9BAU,"{0: 0.0071406201064829426, 1: 0.0007516442217350254, 2: 0.004885687441277777, 3: 0.004008769182586979, 4: 0.0018791105543376528, 5: 0.002943939868462372, 6: 0.002818665831506425, 7: 0.0018164735358597323, 8: 0.9551518947698091, 9: 0.005198872533667465}"
249,_tg9F5_P3CY,"{0: 0.018354144726944584, 1: 0.001504438092372492, 2: 0.010982398074319161, 3: 0.009628403791183989, 4: 0.004513314277117575, 5: 0.007070859034150775, 6: 0.006920415224913431, 7: 0.004663758086354585, 8: 0.8915300135399428}"
250,X7JCyI8_lQw,"{0: 0.025681863428230155, 1: 0.0025880947640851814, 2: 0.019112084411706108, 3: 0.016324905434999114, 4: 0.008162452717499612, 5: 0.8590483774636671, 6: 0.005773442166036147, 7: 0.005574357953414433, 8: 0.00816245271749938}"
251,0-3kw5BEKB8,"{1: 0.04599942229924925, 2: 0.006968515309069945, 3: 0.002852397458116696, 0: 0.0010470826112073325, 4: 0.0, 5: 0.0, 6: 0.6346187175043326, 7: 0.20080155979202788, 8: 0.07027007510109778, 9: 0.018594742923165875, 10: 0.013792605430387295}"
252,QeWcprAJjqs,"{0: 0.015762757146673766, 1: 0.0010686615014694617, 2: 0.013091103393000264, 3: 0.005877638258081644, 4: 0.004007480630510086, 5: 0.006278386321132768, 6: 0.00614480363344906, 7: 0.00627838632113277, 8: 0.9034197168047021}"
253,TwSCDHqGAsg,"{0: 0.0050934518927784785, 1: 0.00021582423274488704, 2: 0.003712176803211729, 3: 0.0014676047826651432, 4: 0.0012086157033709185, 5: 0.001381275089566846, 6: 0.0019855829412525833, 7: 0.0025898907929381093, 8: 0.14123537790823187, 9: 0.8247938878577298}"
254,mTzzvRBEGEM,"{0: 0.010241073046945937, 1: 0.0008156606851547222, 2: 0.00770346202646369, 3: 0.003081384810585297, 4: 0.0054377379010330995, 5: 0.00335327170563705, 6: 0.0019938372303790588, 7: 0.005981511691136386, 8: 0.9348377741526194}"
255,GQ0IvUi1bds,"{0: 0.006808510638297858, 1: 0.006443768996960408, 2: 0.0010942249240122447, 3: 0.00717325227963515, 4: 0.0066869300911853845, 5: 0.003525835866261288, 6: 0.003647416413373933, 7: 0.005714285714285795, 8: 0.003404255319148869, 9: 0.0060790273556230595, 10: 0.912340425531915}"
256,Rh7tHge2Ymw,"{0: 0.018946318763503354, 1: 0.0019943493435267013, 2: 0.018780122984876142, 3: 0.004819677580189356, 4: 0.004653481801562356, 5: 0.007811201595479617, 6: 0.00448728602293485, 7: 0.03407013461858065, 8: 0.8569054346019609}"
257,zk2exSZlR1Y,"{0: 0.008101769597043678, 1: 0.0009238860066803599, 2: 0.00561438419444254, 3: 0.004548361879042059, 4: 0.002132044630800854, 5: 0.0033402032549214008, 6: 0.003269135100561424, 7: 0.002132044630800965, 8: 0.9548006538270201}"
258,M95m2EFb7IQ,"{1: 0.029132366151082202, 2: 4.306791194457621e-05, 3: 0.007524579472602656, 4: 0.0036115520444953055, 0: 0.0010582401220666886, 5: 0.0, 6: 0.0, 7: 0.006386356085495981, 8: 0.9438640530596677, 9: 0.008066004651334488}"
259,ndwIZPBs8Y4,"{0: 0.011209546194178287, 1: 0.0016271921894774524, 2: 0.00867835834387999, 3: 0.09699873440607472, 4: 0.005875971795335414, 5: 0.8437895498101611, 6: 0.002621587416380411, 7: 0.0037063822093654775, 8: 0.004067980473693722}"
260,qsQvdo2GEQ4,"{0: 0.035350509286998226, 1: 0.0050928699820250445, 2: 0.02486518873577, 3: 0.010185739964050512, 4: 0.009286998202516474, 5: 0.009586578789694523, 6: 0.8001797483523068, 7: 0.008388256440982733, 8: 0.008687837028160561, 9: 0.01797483523067711}"
261,MRcrJHxhWMY,"{0: 0.023609077598828635, 1: 0.002379209370424726, 2: 0.017569546120058527, 3: 0.6116398243045387, 4: 0.01811859443631003, 5: 0.2677525622254757, 6: 0.00512445095168379, 7: 0.005490483162518323}"
262,X9z9LODEjo4,"{0: 0.022790439132851427, 1: 0.003335186214563638, 2: 0.02093755790253849, 3: 0.008523253659440512, 4: 0.01074671113581616, 5: 0.8691865851398924, 6: 0.005188067444876765, 7: 0.010931999258847358, 8: 0.005002779321845341}"
263,cMscNuSUy0I,"{3: 0.08929570460620376, 4: 0.013831043699881904, 5: 0.00015540498539207137, 6: 0.022020886430036704, 2: 0.0020358053086344113, 1: 0.0018182383290858, 0: 0.001227699384596187, 7: 0.0, 8: 0.06711941319077519, 9: 0.0, 10: 0.00010878348977449992, 11: 0.8014390501647294}"
264,Go7sw_plJwA,"{0: 0.01524675672060989, 1: 0.001203691320048046, 2: 0.013775578440550947, 3: 0.0060184566002407635, 4: 0.0038785609201552225, 5: 0.006419687040256817, 6: 0.00615220008024619, 7: 0.5522268289420891, 8: 0.3619098568944764}"
265,YPe5OP7Clv4,"{1: 0.00786112020963015, 0: 0.00393056010481496, 2: 0.0009826400262037379, 3: 0.0006550933508026402, 4: 0.0085162135604326, 5: 0.006332569057757325, 6: 0.0038213778796811013, 7: 0.004694835680751276, 8: 0.005459111256687148, 9: 0.7035702587618735, 10: 0.08385194890271852, 11: 0.14652254612949012}"
266,Lz_WksheWqc,"{0: 0.023539128639273176, 1: 0.0012389015073300362, 2: 0.0020648358455502714, 3: 0.018996489779062896, 4: 0.01610571959529203, 5: 0.00991121205864119, 6: 0.005575056782985709, 7: 0.5837290935370637, 8: 0.28825108403881894}"
267,QeasxsO82LU,"{0: 0.03538175046554936, 1: 0.003103662321539389, 2: 0.002172563625077506, 3: 0.03382991930477958, 4: 0.008690254500310437, 5: 0.00931098696461835, 6: 0.014897579143389215, 7: 0.543451272501552, 8: 0.28243327126008677}"
268,_G6Sh7P-cK4,"{0: 0.010468319559228554, 1: 0.0018365472910927437, 2: 0.014508723599632688, 3: 0.005785123966942173, 4: 0.0037649219467400198, 5: 0.7469237832874195, 6: 0.16271808999081722, 7: 0.0002754820936639035, 8: 0.0325068870523416}"
269,osEADxaIKIc,"{0: 0.013965087281795652, 1: 0.013216957605984991, 2: 0.003241895261845396, 3: 0.024438902743142248, 4: 0.007481296758104772, 5: 0.011221945137156988, 6: 0.015461346633416497, 7: 0.00798004987531192, 8: 0.8491271820448878}"
270,lEZPfmGCEk0,"{1: 0.07468523676880215, 0: 0.0016490250696377905, 2: 0.013905292479108697, 3: 1.1142061281277371e-05, 4: 0.0, 5: 0.0, 6: 0.8518885793871869, 7: 0.03549860724233969, 8: 0.014952646239554251, 9: 0.003910863509749313}"
271,8libSL9vc1U,"{0: 0.03293583191368542, 1: 0.0031232254400908044, 2: 0.0022714366837024436, 3: 0.014480408858602915, 4: 0.016183986371379962, 5: 0.018171493469619545, 6: 0.0139125496876773, 7: 0.4838160136286199, 8: 0.017603634298694104, 9: 0.3350369108461103}"
272,9Tqm1gWQxTs,"{0: 0.016907514450867096, 1: 0.0021676300578033648, 2: 0.014450867052023149, 3: 0.004335260115606908, 4: 0.006791907514450662, 5: 0.00910404624277446, 6: 0.9057803468208092, 7: 0.006647398843930619}"
273,kEaX2DAjol8,"{0: 0.009255565307587806, 1: 0.0004787361365993772, 2: 0.0009574722731987562, 3: 0.008776829170988626, 4: 0.0036703103805953985, 5: 0.004547993297694286, 6: 0.2741562275592436, 7: 0.6491662012287559, 8: 0.026569855581265234}"
274,tHldJ8-I1NE,"{0: 0.01175635958244666, 1: 0.0011148272017838098, 2: 0.0007094354920442808, 3: 0.007499746630181728, 4: 0.00516874429917903, 5: 0.004763352589439398, 6: 0.004864700516874607, 7: 0.9354413702239789, 8: 0.004662004662004837}"
275,2fI6bYnRgSc,"{1: 0.05133972502600724, 2: 0.030505805943711863, 3: 0.004428262153119551, 6: 0.8731970646948014, 7: 0.02402507942755941, 8: 0.0015323192847302401, 9: 0.0, 10: 1.4057975089267621e-05, 11: 0.0037815952990131307, 0: 0.0008856524306239955, 5: 0.0, 4: 0.0}"
276,feRZv1-OLP0,"{0: 0.013742447577301337, 1: 0.0008292856296648688, 2: 0.000592346878332083, 3: 0.009596019428977542, 4: 0.004027958772657249, 5: 0.0034356118943253827, 6: 0.003791020021324455, 7: 0.004620305650989346, 8: 0.3850254709157683, 9: 0.0035540812699916824, 10: 0.5393910674090747}"
277,KWD6j5B_Lio,"{0: 0.008656103286385044, 1: 0.0010269953051645336, 2: 0.006748826291079711, 3: 0.003301056338028096, 4: 0.0021273474178402415, 5: 0.002860915492957727, 6: 0.00264084507042247, 7: 0.0022740610328637386, 8: 0.8427963615023476, 9: 0.10893485915492959}"
278,vaFhEgLoUe0,"{0: 0.00823997108782086, 1: 0.0009396458258041696, 2: 0.007155764365739027, 3: 0.003252620166245151, 4: 0.002168413444163287, 5: 0.0034694615106613917, 6: 0.0033971810625224976, 7: 0.8578243585110228, 8: 0.09750632453921221}"
279,4WGbCJQU6BU,"{0: 0.008727053866987699, 1: 0.0008275654529040803, 2: 0.00789948841408378, 3: 0.00534155883238036, 4: 0.005115859163406487, 5: 0.0027083960276857453, 6: 0.7445832079446283, 7: 0.15964489918748098, 8: 0.0002256996689737889, 9: 0.04822449593740594}"
280,AzdxbzHtjgs,"{2: 0.022797895735854577, 3: 0.002245092686610573, 1: 3.57173836506193e-05, 0: 0.00015817698473847078, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.9318563344779903, 9: 0.002081813218493371, 10: 0.005760703734507523, 11: 0.03175785654878247}"
281,K3W56e9j4UY,"{0: 0.0016916657268523398, 1: 0.002819442878087155, 2: 0.0043607383181084565, 3: 0.0017292582985601553, 4: 0.001917221157099325, 5: 0.0036088868839517286, 6: 0.16920416525694548, 7: 0.00022555543024693758, 8: 0.6935453554377657, 9: 0.1078906808014736}"
282,TUFC9V0sA_U,"{0: 0.028816986855409496, 1: 0.0015166835187057255, 2: 0.0012639029322548852, 3: 0.020980788675429705, 4: 0.008341759352881752, 5: 0.007583417593528791, 6: 0.007583417593528794, 7: 0.009858442871587464, 8: 0.10490394337714866, 9: 0.7426693629929222}"
283,psxKoMh-Q8I,"{0: 0.010620556482050373, 1: 0.0004388659703324473, 2: 0.0006144123584656668, 3: 0.0044764328973930356, 4: 0.003510927762661221, 5: 0.004037566927060501, 6: 0.007285175107522225, 7: 0.9442640217677524, 8: 0.004037566927060587}"
284,ilNPyQiEh2E,"{0: 0.015247776365946663, 1: 0.0006353240152476318, 2: 0.0008894536213467944, 3: 0.01397712833545099, 4: 0.0035578144853876705, 5: 0.003939008894536081, 6: 0.00482846251588304, 7: 0.9233799237611183, 8: 0.0035578144853875004}"
285,6CTJMx64Vbw,"{0: 0.02876984126984127, 1: 0.0014880952380952345, 2: 0.001240079365079307, 3: 0.0245535714285714, 4: 0.007440476190476053, 5: 0.01165674603174605, 6: 0.011904761904761807, 7: 0.011408730158730174, 8: 0.5476190476190478, 9: 0.28546626984126977}"
286,1soLVufJWLU,"{0: 0.04502881844380413, 1: 0.0018011527377522069, 2: 0.03638328530259387, 3: 0.01657060518731998, 4: 0.010806916426513033, 5: 0.017291066282420563, 6: 0.017291066282420803, 7: 0.7528818443804034}"
287,qdpxt7BecZE,"{0: 0.024676616915422965, 1: 0.000995024875621765, 2: 0.019900497512437866, 3: 0.009154228855721386, 4: 0.005970149253731414, 5: 0.007761194029850772, 6: 0.007363184079602252, 7: 0.41253731343283595, 8: 0.4573134328358209}"
288,LfRHpEY62r0,"{0: 0.02941916017098311, 1: 0.0015086748805632263, 2: 0.0030173497611264526, 3: 0.02791048529041983, 4: 0.007543374402816223, 5: 0.00754337440281622, 6: 0.016343977872768384, 7: 0.5815941664571284, 8: 0.2559718380688961}"
289,eR99-PDZqTg,"{0: 0.025099351600083704, 1: 0.003346580213344533, 2: 0.015477933486718203, 3: 0.00690232169002313, 4: 0.00606567663668677, 5: 0.0062748379000208045, 6: 0.013386320853378191, 7: 0.5059610960050198, 8: 0.356201631457854, 9: 0.00941225685003133}"
290,4Ei7MQjRK0U,"{0: 0.0142419962335216, 1: 0.0018832391713746802, 2: 0.005885122410546087, 3: 0.004708097928436874, 4: 0.005532015065913326, 5: 0.0035310734463276615, 6: 0.005649717514124224, 7: 0.003295668549905732, 8: 0.9217278719397365}"
291,9OmE4jEVIfQ,"{0: 0.01662740751004577, 1: 0.0012470555632533263, 2: 0.013856172925038, 3: 0.004156851877511393, 4: 0.00637383954551762, 5: 0.006789524733268507, 6: 0.0037411666897604664, 7: 0.6329499792157404, 8: 0.27643064985451016}"
292,lVsZD2wF1vw,"{0: 0.024146544546211277, 1: 0.0022897585345546864, 2: 0.0016652789342215084, 3: 0.015403830141548537, 4: 0.007285595337219054, 5: 0.2318900915903412, 6: 0.0056203164029978644, 7: 0.5349708576186507, 8: 0.11532056619483771, 9: 0.00936719400499586}"
293,smK9dgdTl40,"{2: 0.05373501383338457, 1: 6.148170919151319e-05, 0: 0.0005072241008300046, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 9: 0.004887795880725521, 10: 0.00012296341838291536, 11: 0.5953273901014448, 12: 0.31729173071011385, 8: 0.0157700584076238}"
294,Dnj0rnlV2aA,"{0: 0.022140896614821767, 1: 0.017383348581884565, 2: 0.006038426349496986, 3: 0.00548947849954236, 4: 0.005672461116193975, 5: 0.0071363220494054455, 6: 0.17346752058554435, 7: 0.715462031107045}"
295,OPW1cDC_jT8,"{0: 0.006307124913143371, 1: 0.004276016890266815, 2: 0.002512159923031624, 3: 0.003955315623496855, 4: 0.0032070126677001144, 5: 0.0024052595007751643, 6: 0.14036025442300498, 8: 0.8206745416644396, 7: 0.00010690042225658392}"
296,kOfXwml6ce4,"{0: 0.02299291051925661, 1: 0.0009580379383022069, 2: 0.0013412531136233457, 3: 0.018011113240084264, 4: 0.00593983521747468, 5: 0.008622341444721234, 6: 0.009197164207702708, 7: 0.8825445487641311}"
297,5An1sNznblQ,"{0: 0.00945361320301224, 1: 0.010254766864284642, 2: 0.0032847300112161274, 3: 0.005367729530523904, 4: 0.003525076109597877, 5: 0.16007050152219215, 6: 0.00024034609838174958, 7: 0.7816856273033167}"
298,PosRteenGvQ,"{0: 0.008834336642952027, 1: 0.01227425533578306, 2: 0.005550777890704391, 3: 0.0032053787819559055, 4: 0.005472597920412781, 5: 0.26761003830818564, 6: 0.059729497302791076, 7: 0.6145727464623565}"
299,pnWkj6Caelc,"{0: 0.012604144413586649, 1: 0.0009613330484936709, 2: 0.010254219183935001, 3: 0.004379406109805479, 4: 0.0075838496047851015, 5: 0.0070497756889555, 6: 0.007797479171117408, 7: 0.19568468276009393, 9: 0.0002136295663320853, 10: 0.726340525528733, 8: 0.0002136295663320853}"
300,Ygmg5WJwYTc,"{0: 0.00799289520426293, 1: 0.0007514687798878938, 2: 0.0005465227490093778, 3: 0.005055335428337177, 4: 0.002595983057794878, 5: 0.002049460308785188, 6: 0.00211777565241181, 7: 0.00341576718130891, 8: 0.34594890012296775, 9: 0.610329279956278}"
301,ZQds2aGHwDA,"{0: 0.012898994315697323, 1: 0.0007651945780501775, 2: 0.014866637516397146, 3: 0.007979886313948284, 4: 0.011915172715347769, 5: 0.1679055531263662, 6: 0.0004372540445999329, 7: 0.7524048972452996}"
302,fjIhFzTUB9I,"{0: 0.009673829295437066, 1: 0.0011985275233283082, 2: 0.005821419399024162, 3: 0.0059070285078331175, 4: 0.004366064549268044, 5: 0.005136546528550591, 6: 0.003938019005222192, 7: 0.004194846331649474, 8: 0.37291327797277624, 9: 0.0002568273264276222, 10: 0.5646776817053336}"
303,G5zCGY0tkq8,"{0: 0.007210510235258136, 1: 0.004766269477543574, 2: 0.004277421326000602, 3: 0.004338527344943537, 4: 0.002505346776657493, 5: 0.005866177818515198, 6: 0.2029330889092575, 7: 0.023648029330889178, 8: 0.008310418576229717, 9: 0.7204399633363888}"
304,LlZWqkCMdfk,"{0: 0.01596030042918461, 1: 0.010327253218884298, 2: 0.01220493562231761, 3: 0.006840128755364936, 4: 0.00804721030042919, 5: 0.0063036480686694905, 6: 0.33878755364806856, 8: 0.0006706008583691192, 10: 0.23766094420600858, 11: 0.0898605150214592, 9: 0.0223980686695279, 7: 0.22478540772532196}"
305,uTxRF5ag27A,"{1: 0.015391713669542138, 0: 0.0001918132050431308, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.19816377737226337, 10: 0.018735484406104896, 11: 0.7473612723954877, 9: 0.015163611479761085}"
306,9GV4QmQWJGU,"{0: 0.00853597302919454, 1: 0.0005021160605408167, 2: 0.0005021160605408175, 3: 0.005523276665949304, 4: 0.004016928484326715, 5: 0.0023671185711211223, 6: 0.0030126963632450526, 7: 0.23714224230686468, 8: 0.002510580302704124, 9: 0.639839322860627, 10: 0.0008607703894985969, 11: 0.07409798436267126}"
307,DG5j1HsWAOg,"{0: 0.018697614442295243, 1: 0.0009671179883945242, 2: 0.0009671179883945676, 3: 0.013056092843327016, 4: 0.0054803352675689854, 5: 0.004835589941972989, 6: 0.004996776273371932, 7: 0.007736943907156683, 8: 0.3907156673114121, 9: 0.5095099935525469}"
308,kxvQ3Wyw2M4,"{0: 0.0034668721109399423, 1: 0.00020741969894521066, 2: 0.0019556714471968177, 3: 0.00121488680810743, 4: 0.0009185729524713196, 5: 0.0014223065070524963, 6: 0.001155624036979986, 7: 0.15974279957330773, 8: 0.8134704278772078, 9: 0.001481569278179773, 10: 0.007852317174350976}"
309,F0UjC6wfqmc,"{0: 0.03235704323570433, 1: 0.004184100418410082, 2: 0.02287308228730834, 3: 0.009205020920502304, 4: 0.008368200836819977, 5: 0.008647140864714065, 6: 0.01115760111576013, 7: 0.31659693165969327, 8: 0.5149232914923292}"
310,eHZHlbdOp9s,"{0: 0.021260997067448724, 1: 0.001282991202346151, 2: 0.0010997067448680915, 3: 0.01814516129032273, 4: 0.00879765395894444, 5: 0.00568181818181818, 6: 0.007331378299120173, 7: 0.1524926686217008, 8: 0.005681818181818343, 9: 0.7291055718475072}"
311,vgks_1Gml7k,"{0: 0.006699977288212507, 1: 0.0006813536225299, 2: 0.007097433568021852, 3: 0.0035203270497387845, 4: 0.3317624347036113, 5: 0.6346241199182374, 6: 0.0015898251192367763}"
312,yppge-XoWLM,"{0: 0.026137899954934714, 1: 0.001577287066245877, 2: 0.02478593961243801, 3: 0.010590356016223577, 4: 0.006985128436232502, 5: 0.027039206849932617, 6: 0.009689049121225701, 7: 0.8337088778729158}"
313,5oZV0Zhi-tk,"{0: 0.021064100236063185, 1: 0.0012711094970040537, 2: 0.001089522426003256, 3: 0.014708552751044095, 4: 0.011984746686035911, 5: 0.005629199201017024, 6: 0.007263482840021776, 7: 0.2362447793717088, 8: 0.65335028145996}"
314,xmahFBpHoHc,"{0: 0.02024079567265742, 1: 0.001221427325074128, 2: 0.0010469377072065376, 3: 0.02058977490839311, 4: 0.005234688536032145, 5: 0.005409178153899845, 6: 0.0069795847147094935, 7: 0.251265049729541, 8: 0.6421217937532716}"
