,id,top_words
823,Q7kWkyYP8oY,"['snake', 'pipe', 'pellet', 'emerald', 'detector', 'anchovi', 'confeder', 'grill', 'bread', 'rattlesnak']"
824,obmt_PkIfBE,"['cortex', 'frontal', 'baboon', 'oxytocin', 'troop', 'rodent', 'parasit', 'behavior', 'toxo', 'male']"
825,F5oH2Asi5Y0,"['fibrosi', 'cystic', 'dab', 'whiskey', 'coke', 'leila', 'shoutout', 'puerto', 'gaelic', 'porn']"
826,5B_idqiEoUE,"['korea', 'kim', 'north', 'nuke', 'stainless', 'pepsi', 'scorpion', 'immigr', 'jong-il', 'korean']"
827,HTKJNhQpY6o,"['hershey', 'woof-woof-woof', 'alrighti', 'mira', 'kinki', 'syrup', 'disgust', 'bold', 'liquid', 'ass']"
828,nGpA_T_Eqc4,"['leadership', 'hooker', 'mainstream', 'snuggl', 'knoxvil', 'diverg', 'overcom', 'principl', 'seminar', 'methodolog']"
829,nFYvmTWHhnc,"['pull-up', 'robot', 'chi', 'jujitsu', 'overcom', 'civilian', 'train', 'podcast', 'leadership', 'tim']"
830,tFlAFo78xoQ,"['drya', 'tepe', 'gobekli', 'comet', 'flood', 'sphinx', 'hunter-gather', 'hypothesi', 'impact', 'archaeolog']"
831,wGJGa53ViBE,"['jetblu', 'rumbl', 'cormier', 'eagl', 'fight', 'maya', 'daniel', 'raj', 'confeder', 'mississippi']"
832,F4HthqlmCao,"['stevo', 'floyd', 'crue', 'motley', 'stand-up', 'hermaphrodit', 'nabisco', 'jackass', 'hooker', 'colbert']"
833,yp_M4J7XiH8,"['unsuccess', 'deadwood', 'programm', 'platform', 'bray', 'postmodernist', 'pinocchio', 'truck', 'misconcept', 'jackass']"
834,kvitm0bMHyA,"['flat', 'earth', 'ufo', 'chemtrail', 'roswel', 'graviti', 'ether', 'horizon', 'lyme', 'eclips']"
835,USg3NR76XpQ,"['hierarchi', 'partli', 'gender', 'snake', 'chao', 'frog', 'interpret', 'postmodern', 'modernist', 'underworld']"
836,Xg6MvPJhyr4,"['hunt', 'deer', 'buffalo', 'archeri', 'adam', 'sydney', 'bow', 'australia', 'anim', 'hunter']"
837,AF2tU3gBUNo,"['gird', 'coyot', 'moos', 'loin', 'prodig', 'bite', 'son', 'full-grown', 'guard', 'spookley']"
838,CMejeTP2edI,"['burial', 'suit', 'breweri', 'meniscu', 'decompress', 'regener', 'disc', 'hickson', 'cartilag', 'crutch']"
839,FyiT-z33gU8,"['jello', 'comic', 'stand-up', 'comedi', 'gun', 'reacher', 'kansa', 'pasadena', 'tate', 'showtim']"
840,1YSybjsqJc8,"['coyot', 'lion', 'mountain', 'wildlif', 'rat', 'deer', 'raccoon', 'cat', 'collar', 'dart']"
841,GwbxhZJDS6U,"['eggplant', 'debbi', 'blah', 'gird', 'bollock', 'loin', 'record', 'ha', 'band', 'artist']"
842,rizC0XXbHF8,"['tenur', 'protest', 'chelsea', 'coward', 'imperialist', 'anti-american', 'monger', 'anti-war', 'loneli', 'denounc']"
843,2fBVlmZzh6c,"['kirra', 'power7', 'prescott', 'putter', 'full-out', 'dimens', 'transmiss', 'trillion', 'sub', '9/11']"
844,XhoNnZm5IDQ,"['accredit', 'categori', 'characterist', 'salem', 'renegad', 'taser', 'tran', 'gender', 'academ', 'men']"
845,EADjBjYLoQk,"['wilder', 'loneli', 'bozeman', 'madoff', 'grizzli', 'empathi', 'shark', 'fish', 'monument', 'bear']"
846,QGvET3i7ucc,"['blastocyst', 'abort', 'australia', 'trump', ""o'reilli"", 'embryo', 'tide', 'assang', 'zealand', 'religi']"
847,FTnGWhS1He8,"['morbid', 'fuck', 'alcatraz', 'dump', 'swim', 'enderman', 'physician', 'bitterli', 'realer', 'crash-land']"
848,-2zp_TZ5m3U,"['yellowston', 'hobo', 'climat', 'harass', 'pup', 'beij', 'remi', 'pineappl', 'journalist', 'coyot']"
849,Ybmx9DoBCR4,"['dildo', 'pant', 'parrot', 'pj', 'pearl', 'dream', 'tropic', 'russel', 'basement', 'keiko']"
850,PZbKarcIJ7o,"['billionth', 'region', 'univers', 'inflat', 'galaxi', 'multivers', 'space', 'faster', 'surfer', 'expans']"
851,HlOAecJf1WQ,"['840', 'parrotfish', 'rwanda', 'femin', 'sand', 'kiosk', 'water', 'paleontologist', 'congo', 'chisel']"
852,YGYx4l5yIBc,"['silverback', 'grizzli', 'wapiti', 'bear', 'garfield', 'outrun', 'chimp', 'klondik', 'gorilla', '38']"
853,UcONcwP93Lw,"['tsa', 'snowden', 'nsa', 'industri', 'pewdiepi', 'spider', 'nast', 'colin', 'flag', 'cond']"
854,LO_qImEBBOA,"['fuck', 'interdimension', 'barium', 'damm', 'jean-claud', '36,000', 'palac', 'shit', 'ha', 'silk']"
855,SlxRS159rzc,"['tiramisu', 'luke', 'rockhold', 'toni', 'divis', 'deasi', 'maddest', 'weight', 'rebook', 'akka']"
856,buyBzK5yM-s,"['chariti', 'altruism', 'kangaroo', 'infinit', 'anim', 'consciou', 'extinct', 'mammoth', 'infin', 'chicken']"
857,BZzUjCjk_xY,"['connor', 'mayweath', 'marciano', 'cahoot', 'elebr', 'nemec', 'lft', 'sick-mak', 'number-wis', 'rayborn']"
858,ERpqu2GNC0M,"['esi', 'summit', 'bulli', 'aspen', 'fishabl', 'mccloud', 'wicked-cool', 'punchbowl', 'alisha', 'financi']"
859,iFXW_5j0yac,"['woodley', 'dire', 'wonderboy', 'fight', 'thompson', 'belt', 'powerhous', 'tyron', 'consequ', 'x']"
860,jYR4DrHWL6U,"['hentai', 'burrito', 'weakest', 'chatti', 'gop', 'wilson', 'forb', 'vietnames', 'horsen', 'meme']"
861,lye1lzneSnQ,"['pansexu', 'genderqu', 'piranha', 'wellesley', 'all-girl', 'divers', 'suppress', 'masculin', 'transgend', 'shovel']"
862,nckXqq4hE4E,"['pewdiepi', 'context', 'nazi', 'journal', 'family-friendli', 'harambe', 'felix', 'mainstream', 'pudi', 'misrepres']"
863,B8xtAJUt1Uk,"['rousey', 'ronda', 'hurdl', 'down', 'belt', 'will', 'championship', 'scrutini', 'fighter', 'cheesi']"
864,qm9lfWTGmDY,"['milo', 'inbreed', 'gay', 'genocid', 'woman', 'trump', 'molest', 'pakistani', 'moynihan', 'rape']"
865,PhHtBqsGAoA,"['graviti', 'crater', 'infin', 'earth', 'moon', '1g', 'dimens', 'kinet', 'atmospher', 'eclips']"
866,B54lfdqJwuM,"['armageddon', 'gobbl', 'elliot', 'willi', 'dicki', 'spoiler', 'transgend', 'bruce', 'rosetre', 'blendin']"
867,LKSTg9CgQq8,"['marijuana', 'fatal', 'uber', 'right-to-work', 'priu', 'union', 'pot', 'bear', 'kombucha', 'pipe']"
868,cpd6M7MmSZA,"['leash', 'sindbad', 'sinbad', 'hatchet', 'astral', 'caller', 'nv1', 'kenton', 'prehistori', 'infanticid']"
869,Mo7EoL9OAxY,"['aldrin', 'pedophil', 'hurrican', 'buzz', 'trump', 'vanderbilt', 'hive', 'cia', 'megyn', 'bravo']"
870,dkWZRDEvvpE,"['force-fe', 'infowar', 'elli', 'grandpa', 'rogan', 'bravo', 'cnn', 'joe', 'fox', 'domin']"
871,baSNHz4uiX4,"['yoga', 'lululemon', 'vegan', 'gratitud', 'nazi', 'trump', 'medit', 'milo', 'starlet', 'blockhead']"
872,SW-w9hkx8mg,"['meddl', 'russian', 'wasserman', 'hack', 'fsb', 'intel', 'dnc', 'berni', 'elect', 'debbi']"
873,30dLGkbbq88,"['sabbath', 'band', 'kendo', 'hedon', 'tour', 'voiceov', 'roth', 'sharon', 'entireti', 'jagger']"
874,G8lopnQFj5s,"['polici', 'kakan', 'cacao', 'single-handedli', 'travolta', 'capich', '30-month', 'kh', 'cond', 'miscavig']"
875,TOOoKKRKoNI,"['auditor', 'self-involv', 'hick', 'blah', 'weitz', 'zena', 'elfin', 'rambl', 'bill', 'awkwardli']"
876,UZPCp8SPfOM,"['trump', 'cia', 'alex', 'pedophil', 'weiner', 'obama', 'haarp', 'hillari', 'nypd', 'pizza']"
877,VzIWqEprIK8,"['visa', 'pyongyang', 'kim', 'jong-il', 'australian', 'airport', 'beij', 'korea', 'dubai', 'hot-look']"
878,98hydtila4I,"['manuscript', 'weekli', 'vacat', 'eleven-year-old', 'catalyz', 'hand-pick', 'trepid', 'sahara', 'iggi', 'coffe']"
879,UrSqbpV_mcc,"['mcgregor', 'floyd', 'leverag', 'mayweath', 'garlic-butt', 'unbuild', 'farriss', 'stato', 'riven', 'halleck']"
880,hJjPrYnYADU,"['heidi', '1983', '1985', 'list', 'anfield', 'lift', 'dw', 'escrima', 'champaign', 'output']"
881,MOqSQ4xuFdc,"['ritalin', 'tablet', 'grade', 'hyperact', 'preschool', 'pill', 'adh', 'honkin', '12th', 'wiseass']"
882,ybRjjSjG2mU,"['ivanka', 'miney', 'meeni', 'brunei', 'ingrain', 'bipartisan', 'harvard', 'inaugur', 'dubai', 'partisan']"
883,4ByFZttvtcc,"['sugar', 'concuss', 'satur', 'dutch', 'jingyan', 'influence-peddl', 'bont', 'bribe', 'pleasantri', 'industri']"
884,aKcoITPGui4,"['bj', 'rumbl', 'k1', 'rodriguez', 'holloway', 'interim', 'zingano', 'careto', 'pocket-handkerchief', 'gusta']"
885,lsQw_xe3Uig,"['percocet', 'randleman', 'negan', 'graci', 'yakuza', 'ensign', 'coleman', 'extinguish', 'quentin', 'gur']"
886,mFm_yCKWaQY,"['champion', 'ronda', 'promo', 'wme', 'connor', 'mma', 'interim', 'fodder', 'divis', 'hierarchi']"
887,eivykkYwkh0,"['conor', 'floyd', 'connor', 'maidana', 'mayweath', 'pacquiao', 'canelo', 'mcgregor', 'glove', '300,000']"
888,oMfgRqri0J0,"['fuck', 'habib', 'connor', 'fuckin', 'martyr', 'overrun', 'dunnsvil', 'duchi', 'desilu', 'aldo']"
889,J7WOEm75mLI,"['ronda', 'rousey', 'pancha', 'noona', 'garr', 'ism', 'cruz', 'brandt', 'dem', 'ludwig']"
890,3j3YZx1fb64,"['185', 'kelvin', 'calvin', 'bamberg', 'meester', 'missile-rel', 'gosselaar', 'qdi', 'tyrant', 'vaunt']"
891,uquOf44BRRw,"['bj', 'sanchez', 'cardio', 'marinovich', 'warmup', 'kendal', 'stamina', 'burnovich', 'tito', 'basra']"
892,RiS4v4hMnmU,"['pro-lif', 'pro-choic', 'avatar', 'disney', 'viagra', 'mommi', 'martini', 'abort', 'vr', 'steak']"
893,jhpD0Q-VNQg,"['fuck', 'meryl', 'ricki', 'art', 'nunez', 'streep', 'amanda', 'disparag', 'tribe', 'pirouett']"
894,FqqSrA4NM0g,"['soulja', 'wife-b', 'olajuwon', 'compil', 'sock', 'brown', 'chri', 'bonaduc', 'hakeem', 'one-on-on']"
895,kXohaNL8qVY,"['rushmor', 'throb', 'sad', 'ronda', 'reti', 'hawley', 'mom', 'tiger', 'tyson', 'disappear']"
896,lCDtfzWLNtA,"['amanda', 'ronda', 'germain', 'holli', 'nunez', 'zingano', 'valentina', 'card', 'liz', 'carmouch']"
897,4DTRsS4SnVk,"['fanni', 'wig', 'cream', 'sayan', 'pack', 'reabsorb', 'rumbler', 'diarrhea', 'runner', 'fart']"
898,PODN4osc_2c,"['deadlift', '305', 'steroid', 'performance-enhanc', 'diuret', 'dht', 'dihydrotestosteron', 'skeptic', 'inhibitor', 'cyborg']"
899,tSPUJlkWZYI,"['fuck', 'gerald', 'josh', 'thompson', 'coach', 'strike', 'bangkok', 'muay', 'motherfuck', 'thai']"
900,JiWAtMEXQP8,"['rican', 'porto', 'embarrass', 'horsey', 'beard', 'w80', 'kilim', 'cadiz', 'creedenc', 'rock']"
901,HQ0Q-Wlo7IA,"['sculpt', 'beard', 'tommi', 'mustach', 'shave', 'bert', 'rash', 'fencer', 'bun', 'rican']"
902,zRvTjDZJs6A,"['pom', '221', '227', 'coconut', 'bert', 'slimmer', 'burt', 'electrolyt', 'jake', 'thirsti']"
903,5r-vP3N2uAg,"['tommi', 'beard', 'bert', 'ski', 'shave', 'tom', 'ari', 'esoter', 'coconut', 'burt']"
904,kZpVvVlmbfw,"['interim', 'nate', '155', 'aldo', 'pay-per-view', 'nick', 'mortgag', 'connor', 'josi', 'titl']"
905,lDZY2-pIzYw,"['amanda', 'edmond', 'jab', 'ronda', 'nunez', 'miesha', '207', 'connor', 'punch', 'mcmann']"
906,B_dVBa8S6tc,"['codi', 'dom', 'linacr', 'nullifi', 'dominick', 'headbutt', 'cruz', 'tj', 'twister', 'mimick']"
907,f3SZQADGqfQ,"['bisp', 'bisb', 'woodley', 'rockhold', 'luke', 'bisbe', 'ref', 'murk', 'cardio', 'disdain']"
908,U6r3sbA9XH8,"['ferguson', 'connor', 'toni', 'fight', 'tyron', 'woodley', 'booger', 'contract', 'nate', 'habib']"
909,9h66SuO8nNk,"['cutlet', 'aimless', 'bachelorett', 'chicken', 'heroin', 'zip-lock', 'al-baqarah', 'mintz', 'needl', 'dual-purpos']"
910,NKsBZ52rOok,"['charisma', 'boner', 'champ', 'ciali', 'zika', 'cocain', 'roy', 'choi', 'dick', 'curtli']"
911,DZDx1Hdq0TE,"['bear', 'miramar', '500-pound', 'rehabilit', 'transvestit', 'discharg', 'naval', 'westpac', 'dangit', 'dog']"
912,80JBVhViBds,"['bernard', 'hopkin', 'pavlik', 'trinidad', 'rope', 'kelli', 'extra-long', 'jr.', 'ring', 'two-to-on']"
913,b_gAJduTYF8,"['mtv', 'condescend', 'white', 'racist', 'video', 'splain', 'pushback', 'pc', 'leia', 'sixty-two']"
914,M-qSKa6kH5k,"['class-act', 'fitch', 'lawsuit', 'associ', 'cain', 'fighter', 'mo', 'union', 'jon', 'kingsman']"
915,XUAC47VTqQg,"['nunez', 'amanda', 'holli', 'mischa', 'ronda', 'promo', 'rhonda', 'submit', 'mcmann', 'nuna']"
916,qmSgl4mwZ4Q,"['airfield', 'fuck', 'helicopt', '91', 'closed-down', 'atlatl', 'pantera', 'shit', 'lina', 'crue']"
917,9wWnpCSYnIU,"['vinyl', 'album', 'artist', 'napster', 'record', 'lar', 'artwork', 'acoust', 'lip-sync', 'frig']"
918,MuOkgCkob6E,"['friggin', 'rehab', 'immov', 'aftercar', 'goof', 'survivor', 'raw', 'quirki', 'fine-tun', 'cc']"
919,CrFdI8U9Ri4,"['bee', 'hive', 'queen', 'reproduc', 'vail', 'honeybe', 'wiggl', 'honey', 'pinch', 'swarm']"
920,anDhvDOW8RE,"['floyd', 'canelo', 'mayweath', 'connor', 'anderson', 'fight', '154', '160', 'alvarez', 'sonnen']"
921,ofGRgUNljGQ,"['mommi', 'moos', 'glass', 'cow', 'bow', 'recurv', 'jean', 'meadow', 'glasson', 'cincinnati']"
922,najP3vESrp4,"['catfish', 'lake', 'ifft', 'fish', 'friggin', 'legion', 'river', 'chemic', 'cat', 'bordello']"
923,3-SGqRToXYE,"['soviet', 'marxist', 'union', 'intellectu', 'oppress', 'peasant', 'serf', 'solzhenitsyn', 'doctrin', '1959']"
924,vzIGGKJCdJI,"['pronoun', 'recalcitr', 'client', 'auschwitz', 'institution', 'moral', 'compel', 'dougla', 'januari', 'teach']"
925,U6RoBrNUsRo,"['70-inch', 'divorc', 'pain', 'studio', 'imperfect', 'stress', 'outlay', 'rogel', 'timidli', 'bulg']"
926,zUGP-AYXeGA,"['parton', 'dolli', 'mom', 'tampa', 'death', 'seven-year-old', 'alleluia', 'won-soon', 'yaketi', 'sunfar']"
927,EtuYvSXbhaM,"['vd', 'bangin', 'fluti', 'nanni', 'crab', 'lauri', 'panti', 'dickerson', 'nutburg', 'tenafli']"
928,frb0m6FOsL4,"['vicodin', 'expir', 'felicia', 'wash', 'scheffer', 'pant', 'unwatch', 'overpaid', 'hoser', 'deterg']"
929,QibyvFwkVC4,"['yellowston', 'turkey', 'soviet', 'wildlif', 'stare', 'smartli', 'peasant', 'serf', 'screen', 'spell']"
930,EzSE47_Ddy0,"['ciali', 'pill', 'blocker', 'estrogen', 'off-brand', 'suspend', 'sada', 'trace', 'ingredi', 'steroid']"
931,rCrdj40N5_o,"['clue', 'pregnant', 'disori', 'car', 'liam', 'electress', 'um-hmm', 'felt', 'disappoint', 'woman']"
932,9eEf9Kn-Nyg,"['ovinc', 'preux', 'unorthodox', 'st.', 'fight', 'blacked-out', 'gustafsson', 'youngest', 'favourit', 'unjustli']"
933,88KJ5rgCNmk,"['patriarchi', 'marxism', 'tyranni', 'resent', 'restructur', 'marxist', 'oppress', 'overthrown', 'ideolog', 'brutish']"
934,RoGdMpdZXzs,"['author', 'autobiographi', 'marx', 'program', 'masteri', 'non-western', 'rotterdam', 'past', 'articul', 'epoch']"
935,psEcI7s2MRA,"['halloween', 'yale', 'costum', 'gretel', 'atroc', 'hansel', 'debacl', 'unearn', 'auschwitz', 'safe']"
936,e0yowztOGI4,"['champ', 'klitschko', 'fuck', 'brigg', 'luca', 'shannon', 'magisto', 'labella', 'prunella', 'fight']"
937,MhJfNsOustk,"['craig', 'champ', 'unreal', 'clit', 'highest-gross', 'hahaha', 'nephew', 'cham', 'champa', 'round']"
938,yNyViE_8riM,"['champ', 'layup', 'shannon', 'brem', 'heavyweight', 'seven-month', 'shanna', 'brownsvil', 'purs', 'trembl']"
939,04wyGK6k6HE,"['pronoun', 'univers', 'ideolog', 'soviet', 'margin', 'marxist', 'oppress', 'partli', 'accredit', 'religi']"
940,9gdmF80M574,"['kratom', 'champ', 'opiat', 'ld50', 'mantra', 'med', 'jaret', 'parham', 'pocan', 'withdraw']"
941,JK1eUSvxJSQ,"['jeb', 'hypnotist', 'zodiac', 'trump', 'persuas', 'donald', 'lyin', 'tempera', 'hillari', 'low-energi']"
942,X_yq-4remO0,"['lyme', 'surf', 'lime', 'diseas', 'hmo', 'gel', 'fiber', 'disassembl', 'fairfax', 'autoimmun']"
943,haKyVcN0Zrg,"['prairi', 'pickpocket', 'noun', 'protest', 'decod', 'cannabi', 'sovereignti', 'verb', 'non-committ', 'jeesu']"
944,0H5LCLljJho,"['flood', 'comet', 'cataclysm', 'meltwat', 'torrid', 'gobekli', 'landscap', 'geologist', 'archaeolog', 'tepe']"
945,P4DKRkbWFEQ,"['subpoena', 'seattl', 'delet', 'email', '1:30', 'vancouv', 'vote', 'fierc', 'hillari', 'reagan']"
946,UHAwm2VGXE4,"['rhonda', 'amanda', 'holli', 'connor', 'mcmann', 'valentina', 'cyborg', 'murk', 'sara', 'eclips']"
947,1YXYwVP-qvA,"['conor', 'connor', 'floyd', 'nate', 'staph', 'madonna', 'mayweath', 'alvarez', 'eddi', 'woodley']"
948,xzrqw7MewVU,"['preux', 'ovinc', 'suspend', 'rumbl', 'nog', 'slumber', 'shogun', 'suspens', 'st.', 'heavyweight']"
949,6PrQCEAKYQ4,"['stereo', 'tnt', 'kaepernick', 'binaca', 'swap', 'junket', 'sport', 'caitlyn', '1bi', 'brumbi']"
950,ntPmBBwGwZ0,"['weight', '170', 'class', '125', '155', 'lightweight', '115', 't-bone', 'mma', 'alvarez']"
951,K4AhMlH80HA,"['maidana', 'floyd', 'hasim', 'mayweath', 'henderson', 'nate', 'bottl', 'alterc', '150', 'cbd']"
952,-95-KKZqX1k,"['petro', 'pete', 'gambl', 'cincinnati', 'all-star', 'rose', 'chickenpox', 'piero', 'gambler', 'bowti']"
953,THEJ8jrxcDg,"['carwin', 'fabio', 'maldonado', 'shane', 'steep', 'phaidor', 'jason', 'fought', 'fight', 'risin']"
954,qkPK9ylUcl0,"['adrenalin', 'barefoot', 'kilimanjaro', 'splay', 'callus', 'bolivia', 'reptilian', 'flama', 'interlud', 'monney']"
955,FBIVQGX1DCU,"['chemistri', 'oxygen', 'alkalin', 'breath', 'lymphat', 'hypothalamu', 'suddenli', 'crean', 'abl', 'hippocampu']"
956,iOi2BgMErqM,"['oxygen', 'am', '76', 'skull', 'refil', 'headach', 'shin', '15,000', 'fuck', 'acclimat']"
957,cEyazY5eALY,"['muay', 'thai', 'raymond', 'techniqu', 'bop', 'appli', 'mma', 'thompson', 'karat', 'stanc']"
958,5MtVF2Lf63w,"['dom', 'style', 'scrambl', 'cruz', 'dominick', 'react', 'tj', 'footwork', 'dwayn', 'stanc']"
959,Ah7BaXEp4yw,"['nurmagomedov', 'nate', 'anjo', 'demian', 'maia', '155', 'conor', 'grappl', 'do', 'nurik']"
960,UajO69gNMCo,"['uranium', 'pardon', 'dinosaur', 'kazakh', 'clinton', 'passé', 'businessman', 'paleontolog', 'trump', 'grope']"
961,knWCsonQVG4,"['dinosaur', 'paleontolog', 'fossil', 'museum', 'paleontologist', 'bone', 'megalodon', 'discov', 'dubay', 'eric']"
962,WRADEtBzQFc,"['overturn', 'juri', 'post-traumat', 'trial', 'insur', 'verdict', 'sniper', 'seizur', 'kyle', 'conglomer']"
963,Rn20VIz7kJk,"['viagra', 'nitroglycerin', 'poker', 'hospit', 'basil', 'iv', 'milligram', 'cab', 'heart', 'shil']"
964,o-dskj5QGS0,"['mongol', 'zika', 'supremist', 'perlman', 'tiger', 'maneat', 'blah', '308', 'pigeon', 'superman']"
965,09XK9j7qeh4,"['connor', 'alvarez', 'chandler', 'fight', 'eddi', 'pennington', 'raquel', 'wrestl', 'anjo', 'melendez']"
966,86aXNi__oqE,"['amphitheatr', 'toe', 'intermiss', 'oddbal', 'shorelin', 'joey', 'rocketship', 'driver', 'reilli', 'headphon']"
967,k8Vubm3hprY,"['djing', 'dj', 'hydrat', 'after-parti', 'moin', 'burt', 'cleveland', 'formula', 'pop-up', 'intraday']"
968,h8LIv2plFao,"['strychnin', 'getaway', 'nitroglycerin', 'lengthen', 'kingpin', 'sleek', 'hillari', 'olympia', 'lectric', 'hipbon']"
969,4lqySrFOafQ,"['cyst', 'membran', 'nasti', 'fluid', 'sandra', 'caviti', 'brainí', 'gnarli', 'ball-siz', 'spread-eagl']"
970,vbT2sQ1GmgY,"['gender', 'pronoun', 'queer', 'genderqu', 'zim', 'hungarian', 'polli', 'majesti', 'prefer', 'dakota']"
971,BGs9yFwmxf0,"['lifter', 'wheelbarrow', 'strongest', 'tyrunt', 'jean-claud', 'olymp', 'unstabl', 'damm', 'muscl', 'dorian']"
972,xSloA0Sksjo,"['squat', 'rate', 'pace', 'maxim', 'strength', 'veloc', 'stimulu', 'optim', 'accommod', 'shinnecock']"
973,4Qv6m0TXZpQ,"['steroid', 'roid', 'testosteron', 'hcg', 'basebal', 'drug', 'anyhow', 'cholesterol', 'equipois', 'sportsmanship']"
974,tbPwXCWc0B0,"['iv', 'cane', 'vacuum', 'heel', 'infect', 'surgeri', 'insur', 'sedona', 'gauz', 'foot']"
975,_tkK7w_7flM,"['sufi', 'enlighten', 'hunt', 'ruler', 'garbag', 'hardship', 'collector', 'serfdom', 'raclett', 'transform']"
976,7TwCTYVPWO4,"['kentucki', 'soda', 'dorm', 'warden', 'inmat', 'item', 'fri', 'xiangcheng', 'half-tim', 'dawg']"
977,jEnHzCSTcgM,"['eiffel', 'tower', 'sd', 'lift', 'cf', 'platform', 'stair', 'climb', 'beam', 'pari']"
978,7j00MvAue_M,"['milk', 'fundamentalist', 'ukrain', 'coffe', 'raw', 'camel', 'drano', 'bedouin', 'erawan', 'inat']"
979,juTQPWVXKFk,"['earther', 'wallac', 'satellit', 'flat', 'alfr', 'gullibl', 'eclips', 'darwin', 'co-discover', 'bedford']"
980,cqsB4Jbt3m4,"['steep', 'interview', 'alistair', 'motherboard', 'concuss', 'tap', 'fl', 'gonzaga', 'starr', 'cu']"
981,w3Blgwik2_0,"['cheney', 'connectom', 'cora', 'groggi', 'ear', 'textbook', '1947-1948', 'faría', 'shurmur', 'merry-go-round']"
982,H6EMwhXM8eM,"['ovari', 'intimid', 'ssa', 'busti', 'masti', 'bricio', 'guillotin', 'frazzl', 'steep', 'likabl']"
983,HKQqouvf1Wk,"['travi', 'eyebal', 'fabricio', 'bisp', 'esther', 'finger', 'composur', 'knuckl', 'mauric', 'doom']"
984,vAm2Br6QUKU,"['dominick', 'trickier', 'decker', 'ramon', 'cruz', 'hoffi', 'louder', 'streak', 'highschool', 'pom-pom']"
985,OVbiD3GT9bs,"['replic', 'strawberri', 'dumpster', 'studi', 'error', 'valid', 'inconveni', 'review', 'data', 'moldi']"
986,F-pgrCuAalw,"['meyer', 'veget', 'bravo', 'cord', 'ha', 'librari', 'prescott', 'moreira', 'eddi', 'documentari']"
987,1BUL78hbkLA,"['nutrient', 'b12', 'vegan', 'dha', 'vegetarian', 'diet', 'shellfish', 'meat', 'retinol', 'omega-3']"
988,6FtO15N0iho,"['coulter', 'roast', 'ann', 'carr', 'button-push', 'rob', 'dai', 'blah', 'rewrot', 'trump']"
989,OyYtCwMct9M,"['kratom', 'dea', 'entangl', 'heroin', 'schedul', 'overdos', 'behav', 'blatantli', 'marijuana', 'chrome']"
990,wakKyPKdBo4,"['kramer', 'copenhagen', 'cigar', 'kelli', 'arrestor', 'keefer', 'wintergreen', 'vagal', 'devito', 'kiefer']"
991,ydNwvC8IrKg,"['rick', 'forrest', '170', 'matrix', 'silva', '947', '6255', 'jab', 'techniqu', '565']"
992,0CwrLaMgxqY,"['hannib', 'buress', 'sam', 'harri', 'christian', 'mungyu', 'mind-fuck', 'drunk', 'bloviat', 'tripwir']"
993,RyTydkVb5k0,"['rumbl', 'cerron', 'cormier', 'glover', '170', 'ding', 'barrag', 'haymak', 'johnson', 'wizard']"
994,CF1YHEYU9ck,"['conor', 'vs', 'unload', 'nate', 'diaz', 'connor', 'mcgregor', 'boreali', 'nick', 'leg']"
995,ZxcUCoI2gxA,"['commentari', 'gobby-o', 'roga', 'brogr', 'konami', 'bron', 'tamara', 'diaz', 'rogen', 'game']"
996,V7xrmadtPfQ,"['boner', 'pill', 'plead', 'cocain', 'gop', 'connoisseur', 'steroid', 'bantamweight', 'leak', 'fuck']"
997,z22axzm3ias,"['wilder', 'nevada', 'reno', 'deer', 'juvi', 'kidnap', 'parent', 'missouri', 'disconnect', 'liberia']"
998,AnWi1qgKLvA,"['spitz', 'phelp', 'saltwat', 'swimmer', 'sting', 'wed', 'chlorin', 'reynold', 'swam', 'matrimoni']"
999,jm1kTvuWjeM,"['vitor', 'non-titl', 'cormier', 'jonesi', 'impuls', 'indulg', 'blah', 'clomiphen', 'cocain', 'front-runn']"
1000,BbPY2aRmnXU,"['fuck', 'cannabinoid', 'reproduc', 'reclassifi', 'schizophrenia', 'cannabi', 'dea', 'marijuana', 'seizur', 'evid']"
1001,FfsUxrGmbdU,"['depress', 'ketamin', 'treatment', 'lifesav', 'joy', 'antidepress', 'magnet', 'anesthesia', 'transcrani', 'synaps']"
1002,uA0LmP-Kfnc,"['ghostbust', 'bridesmaid', 'movi', 'deadpool', 'rewrit', 'disapprov', 'goofi', 'buffoon', 'plot', 'clumsi']"
1003,8eDXRaOll-4,"['vr', 'virtual', 'archeri', 'minecraft', 'contrapt', 'porn', 'goggl', 'desktop', 'hologram', 'revelut']"
1004,VhO1-ZEEZa4,"['section', 'rosa', 'bu', 'rapey', 'lifesav', 'realiti', 'intellig', 'nauseou', 'synaps', 'confeder']"
1005,T2Q7AUnB_G8,"['clinton', 'loretta', 'hillari', 'tarmac', 'giuliani', 'rudi', 'politician', 'rig', 'lynch', 'dnc']"
1006,9grShZHGjx4,"['malaria', 'congo', 'duck', 'pussi', 'fuck', 'jigger', 'tropic', 'three-foot', 'spine', 'neutral']"
1007,iwcP6dAAffs,"['ting', 'zip', 'recruit', 'ring.com', 'marcelo', 'fermi', 'paradox', 'siri', 'demo', 'chess']"
1008,yA5PoLSRWeA,"['homecom', 'bulli', 'mom', 'suicid', 'garter', 'cardboard', 'texan', 'mum', 'streamer', 'texa']"
1009,oj4KIoaq8Cg,"['fuck', 'lesli', 'troll', 'shit', 'harass', 'milo', 'jone', 'twitter', 'council', 'melania']"
